Source,Target,Type,Id,Label,timeset,Weight,mmnt-edgetype
T1059,T1546.008,Undirected,9771,technique-technique,,1,technique<--->technique
T1059,T1546.010,Undirected,9772,technique-technique,,1,technique<--->technique
T1059,T1546.011,Undirected,9773,technique-technique,,1,technique<--->technique
T1059,T1048.003,Undirected,9774,technique-technique,,3,technique<--->technique
T1059,T1041,Undirected,9775,technique-technique,,4,technique<--->technique
T1059,T1567.002,Undirected,9776,technique-technique,,1,technique<--->technique
T1059,T1190,Undirected,9777,technique-technique,,4,technique<--->technique
T1059,T1203,Undirected,9778,technique-technique,,3,technique<--->technique
T1059,T1068,Undirected,9779,technique-technique,,3,technique<--->technique
T1059,T1210,Undirected,9780,technique-technique,,3,technique<--->technique
T1059,T1133,Undirected,9781,technique-technique,,4,technique<--->technique
T1059,T1008,Undirected,9782,technique-technique,,2,technique<--->technique
T1059,T1083,Undirected,9783,technique-technique,,6,technique<--->technique
T1059,T1222.002,Undirected,9784,technique-technique,,1,technique<--->technique
T1059,T1187,Undirected,9785,technique-technique,,1,technique<--->technique
T1059,T1589,Undirected,9786,technique-technique,,1,technique<--->technique
T1059,T1589.002,Undirected,9787,technique-technique,,1,technique<--->technique
T1059,T1591.002,Undirected,9788,technique-technique,,1,technique<--->technique
T1059,T1564.001,Undirected,9789,technique-technique,,1,technique<--->technique
T1059,T1564.002,Undirected,9790,technique-technique,,1,technique<--->technique
T1059,T1564.003,Undirected,9791,technique-technique,,2,technique<--->technique
T1059,T1564.004,Undirected,9792,technique-technique,,1,technique<--->technique
T1059,T1574.001,Undirected,9793,technique-technique,,1,technique<--->technique
T1059,T1574.002,Undirected,9794,technique-technique,,2,technique<--->technique
T1059,T1562.004,Undirected,9795,technique-technique,,1,technique<--->technique
T1059,T1562.001,Undirected,9796,technique-technique,,1,technique<--->technique
T1059,T1070.001,Undirected,9797,technique-technique,,3,technique<--->technique
T1059,T1070.004,Undirected,9798,technique-technique,,6,technique<--->technique
T1059,T1070.006,Undirected,9799,technique-technique,,1,technique<--->technique
T1059,T1105,Undirected,9800,technique-technique,,9,technique<--->technique
T1059,T1056,Undirected,9801,technique-technique,,1,technique<--->technique
T1059,T1056.001,Undirected,9802,technique-technique,,4,technique<--->technique
T1059,T1559.002,Undirected,9803,technique-technique,,2,technique<--->technique
T1059,T1570,Undirected,9804,technique-technique,,1,technique<--->technique
T1059,T1036,Undirected,9805,technique-technique,,3,technique<--->technique
T1059,T1036.001,Undirected,9806,technique-technique,,1,technique<--->technique
T1059,T1036.004,Undirected,9807,technique-technique,,4,technique<--->technique
T1059,T1036.005,Undirected,9808,technique-technique,,6,technique<--->technique
T1059,T1036.003,Undirected,9809,technique-technique,,1,technique<--->technique
T1059,T1036.002,Undirected,9810,technique-technique,,1,technique<--->technique
T1059,T1112,Undirected,9811,technique-technique,,3,technique<--->technique
T1059,T1106,Undirected,9812,technique-technique,,1,technique<--->technique
T1059,T1046,Undirected,9813,technique-technique,,5,technique<--->technique
T1059,T1135,Undirected,9814,technique-technique,,3,technique<--->technique
T1059,T1095,Undirected,9815,technique-technique,,1,technique<--->technique
T1059,T1571,Undirected,9816,technique-technique,,2,technique<--->technique
T1059,T1003,Undirected,9817,technique-technique,,2,technique<--->technique
T1059,T1003.005,Undirected,9818,technique-technique,,1,technique<--->technique
T1059,T1003.004,Undirected,9819,technique-technique,,3,technique<--->technique
T1059,T1003.001,Undirected,9820,technique-technique,,7,technique<--->technique
T1059,T1003.003,Undirected,9821,technique-technique,,4,technique<--->technique
T1059,T1003.002,Undirected,9822,technique-technique,,2,technique<--->technique
T1059,T1027,Undirected,9823,technique-technique,,10,technique<--->technique
T1059,T1027.001,Undirected,9824,technique-technique,,1,technique<--->technique
T1059,T1027.005,Undirected,9825,technique-technique,,1,technique<--->technique
T1059,T1027.002,Undirected,9826,technique-technique,,1,technique<--->technique
T1059,T1027.003,Undirected,9827,technique-technique,,1,technique<--->technique
T1059,T1588.002,Undirected,9828,technique-technique,,8,technique<--->technique
T1059,T1137,Undirected,9829,technique-technique,,1,technique<--->technique
T1059,T1137.004,Undirected,9830,technique-technique,,1,technique<--->technique
T1059,T1201,Undirected,9831,technique-technique,,1,technique<--->technique
T1059,T1120,Undirected,9832,technique-technique,,2,technique<--->technique
T1059,T1069.002,Undirected,9833,technique-technique,,3,technique<--->technique
T1059,T1069.001,Undirected,9834,technique-technique,,1,technique<--->technique
T1059,T1598.002,Undirected,9835,technique-technique,,1,technique<--->technique
T1059,T1598.003,Undirected,9836,technique-technique,,2,technique<--->technique
T1059,T1566.001,Undirected,9837,technique-technique,,8,technique<--->technique
T1059,T1566.002,Undirected,9838,technique-technique,,4,technique<--->technique
T1059,T1566.003,Undirected,9839,technique-technique,,2,technique<--->technique
T1059,T1057,Undirected,9840,technique-technique,,4,technique<--->technique
T1059,T1055,Undirected,9841,technique-technique,,2,technique<--->technique
T1059,T1572,Undirected,9842,technique-technique,,3,technique<--->technique
T1059,T1090,Undirected,9843,technique-technique,,2,technique<--->technique
T1059,T1090.002,Undirected,9844,technique-technique,,2,technique<--->technique
T1059,T1090.001,Undirected,9845,technique-technique,,1,technique<--->technique
T1059,T1012,Undirected,9846,technique-technique,,6,technique<--->technique
T1059,T1021.001,Undirected,9847,technique-technique,,6,technique<--->technique
T1059,T1021.002,Undirected,9848,technique-technique,,4,technique<--->technique
T1059,T1021.004,Undirected,9849,technique-technique,,4,technique<--->technique
T1059,T1021.005,Undirected,9850,technique-technique,,2,technique<--->technique
T1059,T1018,Undirected,9851,technique-technique,,7,technique<--->technique
T1059,T1091,Undirected,9852,technique-technique,,1,technique<--->technique
T1059,T1053.005,Undirected,9853,technique-technique,,9,technique<--->technique
T1059,T1113,Undirected,9854,technique-technique,,4,technique<--->technique
T1059,T1505.003,Undirected,9855,technique-technique,,5,technique<--->technique
T1059,T1072,Undirected,9856,technique-technique,,1,technique<--->technique
T1059,T1518,Undirected,9857,technique-technique,,1,technique<--->technique
T1059,T1608.004,Undirected,9858,technique-technique,,2,technique<--->technique
T1059,T1608.001,Undirected,9859,technique-technique,,1,technique<--->technique
T1059,T1558.001,Undirected,9860,technique-technique,,1,technique<--->technique
T1059,T1558.003,Undirected,9861,technique-technique,,1,technique<--->technique
T1059,T1553.002,Undirected,9862,technique-technique,,2,technique<--->technique
T1059,T1553.006,Undirected,9863,technique-technique,,1,technique<--->technique
T1059,T1195.002,Undirected,9864,technique-technique,,1,technique<--->technique
T1059,T1218.001,Undirected,9865,technique-technique,,1,technique<--->technique
T1059,T1218.005,Undirected,9866,technique-technique,,2,technique<--->technique
T1059,T1218.010,Undirected,9867,technique-technique,,2,technique<--->technique
T1059,T1218.011,Undirected,9868,technique-technique,,2,technique<--->technique
T1059,T1082,Undirected,9869,technique-technique,,7,technique<--->technique
T1059,T1614.001,Undirected,9870,technique-technique,,1,technique<--->technique
T1059,T1016,Undirected,9871,technique-technique,,6,technique<--->technique
T1059,T1049,Undirected,9872,technique-technique,,3,technique<--->technique
T1059,T1033,Undirected,9873,technique-technique,,8,technique<--->technique
T1059,T1216.001,Undirected,9874,technique-technique,,1,technique<--->technique
T1059,T1007,Undirected,9875,technique-technique,,2,technique<--->technique
T1059,T1569.002,Undirected,9876,technique-technique,,4,technique<--->technique
T1059,T1529,Undirected,9877,technique-technique,,1,technique<--->technique
T1059,T1221,Undirected,9878,technique-technique,,1,technique<--->technique
T1059,T1552.001,Undirected,9879,technique-technique,,2,technique<--->technique
T1059,T1552.002,Undirected,9880,technique-technique,,1,technique<--->technique
T1059,T1550.002,Undirected,9881,technique-technique,,1,technique<--->technique
T1059,T1550.003,Undirected,9882,technique-technique,,1,technique<--->technique
T1059,T1204.002,Undirected,9883,technique-technique,,9,technique<--->technique
T1059,T1204.001,Undirected,9884,technique-technique,,4,technique<--->technique
T1059,T1078,Undirected,9885,technique-technique,,8,technique<--->technique
T1059,T1078.004,Undirected,9886,technique-technique,,1,technique<--->technique
T1059,T1078.003,Undirected,9887,technique-technique,,1,technique<--->technique
T1059,T1125,Undirected,9888,technique-technique,,1,technique<--->technique
T1059,T1497.001,Undirected,9889,technique-technique,,1,technique<--->technique
T1059,T1497.002,Undirected,9890,technique-technique,,1,technique<--->technique
T1059,T1102,Undirected,9891,technique-technique,,3,technique<--->technique
T1059,T1102.002,Undirected,9892,technique-technique,,3,technique<--->technique
T1059,T1047,Undirected,9893,technique-technique,,5,technique<--->technique
T1059.007,T1059.001,Undirected,9894,technique-technique,,13,technique<--->technique
T1059.007,T1059.006,Undirected,9895,technique-technique,,3,technique<--->technique
T1059.007,T1059.005,Undirected,9896,technique-technique,,12,technique<--->technique
T1059.007,T1059.003,Undirected,9897,technique-technique,,12,technique<--->technique
T1059.007,T1586.002,Undirected,9898,technique-technique,,1,technique<--->technique
T1059.007,T1584.001,Undirected,9899,technique-technique,,1,technique<--->technique
T1059.007,T1584.004,Undirected,9900,technique-technique,,2,technique<--->technique
T1059.007,T1584.003,Undirected,9901,technique-technique,,1,technique<--->technique
T1059.007,T1584.006,Undirected,9902,technique-technique,,1,technique<--->technique
T1059.007,T1136,Undirected,9903,technique-technique,,1,technique<--->technique
T1059.007,T1136.001,Undirected,9904,technique-technique,,2,technique<--->technique
T1059.007,T1543.003,Undirected,9905,technique-technique,,4,technique<--->technique
T1059.007,T1555,Undirected,9906,technique-technique,,4,technique<--->technique
T1059.007,T1555.003,Undirected,9907,technique-technique,,6,technique<--->technique
T1059.007,T1555.004,Undirected,9908,technique-technique,,1,technique<--->technique
T1059.007,T1132.001,Undirected,9909,technique-technique,,1,technique<--->technique
T1059.007,T1486,Undirected,9910,technique-technique,,3,technique<--->technique
T1059.007,T1001.003,Undirected,9911,technique-technique,,1,technique<--->technique
T1059.007,T1074.001,Undirected,9912,technique-technique,,3,technique<--->technique
T1059.007,T1074.002,Undirected,9913,technique-technique,,1,technique<--->technique
T1059.007,T1213,Undirected,9914,technique-technique,,2,technique<--->technique
T1059.007,T1005,Undirected,9915,technique-technique,,4,technique<--->technique
T1059.007,T1025,Undirected,9916,technique-technique,,1,technique<--->technique
T1059.007,T1140,Undirected,9917,technique-technique,,5,technique<--->technique
T1059.007,T1587,Undirected,9918,technique-technique,,1,technique<--->technique
T1059.007,T1587.001,Undirected,9919,technique-technique,,3,technique<--->technique
T1059.007,T1484.001,Undirected,9920,technique-technique,,1,technique<--->technique
T1059.007,T1189,Undirected,9921,technique-technique,,3,technique<--->technique
T1059.007,T1568.001,Undirected,9922,technique-technique,,1,technique<--->technique
T1059.007,T1114.003,Undirected,9923,technique-technique,,1,technique<--->technique
T1059.007,T1114.002,Undirected,9924,technique-technique,,2,technique<--->technique
T1059.007,T1573.002,Undirected,9925,technique-technique,,2,technique<--->technique
T1059.007,T1573.001,Undirected,9926,technique-technique,,1,technique<--->technique
T1059.007,T1585.002,Undirected,9927,technique-technique,,1,technique<--->technique
T1059.007,T1585.001,Undirected,9928,technique-technique,,2,technique<--->technique
T1059.007,T1546.011,Undirected,9929,technique-technique,,1,technique<--->technique
T1059.007,T1546.001,Undirected,9930,technique-technique,,1,technique<--->technique
T1059.007,T1546.013,Undirected,9931,technique-technique,,1,technique<--->technique
T1059.007,T1546.003,Undirected,9932,technique-technique,,1,technique<--->technique
T1059.007,T1048.003,Undirected,9933,technique-technique,,2,technique<--->technique
T1059.007,T1041,Undirected,9934,technique-technique,,4,technique<--->technique
T1059.007,T1567.002,Undirected,9935,technique-technique,,3,technique<--->technique
T1059.007,T1190,Undirected,9936,technique-technique,,1,technique<--->technique
